SOC_C_3300;P_AC_C_3300;C_C_3300;V_C_3300;Ta_C_3300;SOC_C_2700;P_AC_C_2700;C_C_2700;V_C_2700;_C_2700;SOC_C_1650;P_AC_C_1650;C_C_1650;V_C_1650;Ta_C_1650;SOC_C_1000;P_AC_C_1000;C_C_1000;V_C_1000;Ta_C_1000;SOC_C_660;P_AC_C_660;C_C_660;V_C_660;Ta_C_660;SOC_C_330;P_AC_C_330;C_C_330;V_C_330;Ta_C_330;SOC_D_3300;P_AC_D_3300;C_D_3300;V_D_3300;Ta_D_3300;SOC_D_2700;P_AC_D_2700;C_D_2700;V_D_2700;_D_2700;SOC_D_1650;P_AC_D_1650;C_D_1650;V_D_1650;Ta_D_1650;SOC_D_1000;P_AC_D_1000;C_D_1000;V_D_1000;Ta_D_1000;SOC_D_660;P_AC_D_660;C_D_660;V_D_660;Ta_D_660;SOC_D_330;P_AC_D_330;C_D_330;V_D_330;Ta_D_330;Legend :
72;-3271;-52.88;54.89;15.48;62;-2700;-47.22721212;54.311908;22.345;47;1645;-28.39470424;51.981524;25.326;39;-1097;-18.03982123;51.528803;22.889;31;-636;-11.43;51.07;27.915;25;-312;-5.439433;50.848123;12.077;22;3357;72.65;49.12;15.43;41;2755;58.27;50.70;19.07;60;1692;33.50;52.02;23.24;70;1137;20.08;53.73;18.95;79;681;12.69;54.51;21.05;85;365;6.83;56.10;20.885;
72;-3277;-52.74;54.90;15.45;62;-2697;-47.1712286;54.315948;22.372;47;1645;-28.39365876;51.983438;25.343;39;-1098;-18.03958547;51.529653;22.866;31;-637;-11.48;51.07;27.915;25;-312;-5.481585;50.848016;12.04;22;3363;72.66;49.11;15.44;41;2757;58.33;50.70;19.09;60;1692;33.51;52.01;23.26;70;1136;20.07;53.73;18.93;79;680;12.74;54.51;21.03;85;365;6.74;56.10;20.915;
72;-3271;-52.88;54.90;15.47;62;-2698;-47.18604056;54.319031;22.395;47;1645;-28.56696613;51.983119;25.328;39;-1097;-17.86471596;51.529759;22.845;31;-637;-11.50;51.07;27.937;25;-312;-5.465405;50.847697;12.102;22;3355;72.66;49.11;15.44;41;2757;58.26;50.69;19.11;60;1689;33.45;52.01;23.24;70;1136;20.07;53.73;18.95;79;679;12.73;54.51;21.11;85;363;6.72;56.10;20.891;
72;-3272;-52.74;54.91;15.46;62;-2692;-47.07714251;54.323603;22.407;47;1646;-28.39226546;51.985989;25.324;39;-1093;-18.03903563;51.530716;22.86;31;-639;-11.57;51.07;28.005;25;-311;-5.467676;50.84876;12.106;22;3355;72.67;49.10;15.44;41;2757;58.42;50.69;19.13;60;1687;33.41;52.01;23.21;70;1139;20.13;53.72;18.95;79;681;12.71;54.50;21.08;85;362;6.71;56.10;20.895;
72;-3270;-52.88;54.91;15.45;62;-2697;-47.16042744;54.328388;22.418;47;1649;-28.39110384;51.988116;25.322;39;-1093;-18.03872119;51.532843;22.861;31;-639;-11.57;51.07;27.983;25;-311;-5.510683;50.849292;12.147;21;3358;72.65;49.10;15.43;41;2760;58.25;50.69;19.14;60;1690;33.47;52.00;23.19;70;1139;20.13;53.72;18.98;79;679;12.74;54.50;21.07;85;361;6.75;56.10;20.895;
72;-3272;-52.88;54.92;15.46;62;-2697;-47.15784336;54.331365;22.445;47;1646;-28.39081332;51.988648;25.307;39;-1095;-18.03828926;51.533481;22.869;31;-640;-11.61;51.07;27.949;25;-311;-5.511392;50.849611;12.127;21;3355;72.76;49.10;15.42;41;2757;58.54;50.68;19.13;59;1691;33.49;52.00;23.17;70;1139;20.13;53.72;18.97;79;681;12.71;54.50;21.12;85;361;6.71;56.10;20.888;
73;-3272;-52.74;54.92;15.48;62;-2698;-47.17126715;54.336043;22.451;47;1650;-28.38942029;51.991199;25.307;39;-1097;-18.03785698;51.533055;22.884;31;-641;-11.52;51.07;27.961;25;-313;-5.50898;50.850036;12.116;21;3356;72.70;49.09;15.47;41;2761;58.61;50.68;19.14;59;1692;33.52;52.00;23.19;70;1139;20.13;53.72;18.97;79;679;12.75;54.50;21.20;85;360;6.70;56.10;20.888;
73;-3270;-53.02;54.93;15.46;62;-2702;-47.23750493;54.340296;22.479;47;1650;-28.38854938;51.992794;25.3;39;-1098;-18.03789615;51.534225;22.87;31;-640;-11.58;51.07;27.958;25;-313;-5.521895;50.850143;12.09;21;3355;72.66;49.09;15.47;41;2759;58.54;50.68;19.13;59;1691;33.50;51.99;23.19;70;1138;20.11;53.71;18.97;79;678;12.71;54.50;21.17;85;361;6.74;56.10;20.89;
73;-3274;-53.16;54.93;15.48;62;-2700;-47.19986219;54.343379;22.499;47;1647;-28.38831733;51.993219;25.288;39;-1098;-18.03758211;51.534544;22.858;31;-641;-11.59;51.07;27.911;25;-315;-5.562911;50.849824;12.06;21;3356;72.74;49.09;15.46;41;2760;58.47;50.68;19.11;59;1690;33.48;51.99;23.19;70;1139;20.13;53.71;18.98;79;678;12.69;54.50;21.15;85;360;6.66;56.10;20.903;
73;-3274;-52.88;54.94;15.50;62;-2703;-47.23112867;54.347632;22.505;47;1645;-28.38796899;51.993857;25.3;39;-1097;-18.03754295;51.535288;22.849;31;-638;-11.46;51.07;27.908;25;-315;-5.586613;50.850887;12.071;21;3357;72.67;49.08;15.45;41;2759;58.27;50.68;19.10;59;1687;33.42;51.99;23.17;70;1137;20.09;53.71;18.97;79;678;12.69;54.50;21.10;85;362;6.72;56.09;20.907;
73;-3273;-52.59;54.94;15.47;62;-2704;-47.2624833;54.351778;22.512;47;1647;-28.38698188;51.995665;25.316;39;-1096;-18.03718939;51.535926;22.85;31;-637;-11.45;51.07;27.858;25;-317;-5.494927;50.851206;12.029;21;3355;72.72;49.08;15.50;41;2760;58.31;50.67;19.09;59;1687;33.43;51.98;23.14;70;1137;20.09;53.71;18.98;79;678;12.69;54.50;21.07;85;363;6.72;56.09;20.904;
73;-3271;-53.02;54.95;15.44;62;-2702;-47.22493833;54.354756;22.52;47;1644;-28.21319816;51.996941;25.312;39;-1092;-18.03640364;51.536883;22.833;31;-637;-11.49;51.07;27.789;25;-316;-5.556808;50.851206;12.026;21;3357;72.75;49.07;15.49;41;2757;58.34;50.67;19.08;59;1692;33.53;51.98;23.12;70;1134;20.04;53.71;19.00;79;679;12.69;54.49;21.10;85;364;6.72;56.09;20.909;
73;-3270;-52.88;54.95;15.42;62;-2699;-47.16853834;54.359327;22.526;47;1646;-28.21204465;51.999067;25.316;39;-1094;-18.03616796;51.53784;22.833;31;-636;-11.49;51.07;27.739;25;-313;-5.495068;50.851419;11.996;21;3358;72.71;49.07;15.50;41;2758;58.14;50.67;19.07;59;1690;33.49;51.98;23.11;70;1135;20.06;53.70;18.99;79;677;12.71;54.49;21.15;85;361;6.74;56.09;20.902;
73;-3277;-52.74;54.96;15.42;62;-2701;-47.201275;54.361879;22.548;47;1648;-28.38454442;52.00013;25.312;39;-1094;-18.03632533;51.538691;22.823;31;-639;-11.59;51.07;27.752;25;-312;-5.440711;50.850887;12.012;21;3355;72.73;49.07;15.49;41;2756;58.18;50.66;19.05;59;1693;33.55;51.97;23.11;70;1134;20.04;53.70;18.98;79;678;12.67;54.49;21.14;85;363;6.76;56.09;20.897;
73;-3271;-53.16;54.96;15.41;62;-2701;-47.19767452;54.366026;22.596;47;1647;-28.38378953;52.001513;25.325;39;-1094;-18.03589314;51.540073;22.824;31;-642;-11.50;51.07;27.736;25;-310;-5.540913;50.851844;12.039;21;3360;72.69;49.06;15.47;41;2755;58.27;50.66;19.06;59;1687;33.43;51.97;23.11;70;1136;20.08;53.70;18.98;79;677;12.69;54.49;21.19;85;362;6.71;56.09;20.9;
73;-3273;-52.88;54.97;15.41;62;-2693;-47.05392426;54.370598;22.616;47;1649;-28.38315147;52.002682;25.322;39;-1096;-18.0357753;51.540817;22.838;31;-640;-11.52;51.07;27.765;25;-311;-5.528991;50.851844;12.013;21;3355;72.74;49.06;15.47;41;2759;58.43;50.66;19.08;59;1686;33.42;51.97;23.14;70;1139;20.14;53.69;18.99;79;678;12.67;54.49;21.19;85;361;6.67;56.09;20.878;
73;-3272;-53.02;54.98;15.41;62;-2697;-47.12012999;54.37485;22.622;47;1651;-28.3818749;52.005021;25.307;39;-1098;-18.03550049;51.540498;22.838;31;-638;-11.49;51.07;27.777;25;-314;-5.544461;50.852801;11.948;21;3359;72.77;49.06;15.47;41;2755;58.45;50.66;19.08;59;1686;33.42;51.97;23.20;70;1142;20.19;53.69;19.01;79;678;12.69;54.49;21.22;85;360;6.67;56.09;20.863;
73;-3274;-53.02;54.98;15.41;62;-2697;-47.11524645;54.380486;22.639;47;1650;-28.38135262;52.005978;25.29;39;-1097;-18.03526484;51.54188;22.833;31;-636;-11.52;51.07;27.816;25;-315;-5.588316;50.853013;11.904;21;3353;72.72;49.05;15.44;40;2757;58.39;50.65;19.07;59;1691;33.52;51.96;23.20;70;1140;20.16;53.69;19.00;79;678;12.69;54.49;21.21;85;361;6.72;56.09;20.855;
73;-3270;-52.88;54.99;15.43;62;-2702;-47.20010291;54.383356;22.64;47;1650;-28.55382601;52.007041;25.3;39;-1097;-18.03491137;51.542731;22.826;31;-639;-11.61;51.07;27.795;25;-316;-5.585761;50.85312;11.938;21;3356;72.83;49.05;15.48;40;2759;58.52;50.65;19.10;59;1691;33.52;51.96;23.19;70;1141;20.18;53.69;18.99;79;681;12.69;54.48;21.22;85;360;6.69;56.09;20.874;
73;-3270;-52.88;54.99;15.44;62;-2698;-47.12571389;54.388566;22.646;47;1647;-28.55376726;52.007148;25.298;39;-1097;-18.03455791;51.542624;22.821;31;-641;-11.51;51.07;27.813;25;-315;-5.575117;50.853332;12.003;21;3360;72.83;49.04;15.46;40;2761;58.39;50.65;19.09;59;1693;33.56;51.95;23.17;70;1140;20.16;53.68;18.99;79;679;12.75;54.48;21.20;85;361;6.74;56.09;20.887;
73;-3276;-52.88;55.00;15.45;62;-2695;-47.07064498;54.391649;22.665;47;1645;-28.55283338;52.008849;25.303;39;-1097;-18.03424361;51.54305;22.823;31;-640;-11.57;51.07;27.813;25;-313;-5.531404;50.852482;12.022;20;3359;72.76825158;49.04;15.46;40;2762;58.40;50.65;19.09;59;1693;33.57;51.95;23.14;70;1138;20.12;53.68;19.00;79;678;12.71;54.48;21.16;85;362;6.72;56.09;20.914;
73;-3272;-53.02;55.00;15.44;62;-2702;-47.18875506;54.396434;22.67;47;1646;-28.37897397;52.010337;25.322;39;-1098;-18.03373323;51.543794;22.829;31;-638;-11.46;51.07;27.795;25;-313;-5.445252;50.852907;12.024;20;3360;72.81756442;49.03;15.45;40;2760;58.48;50.64;19.08;59;1693;33.57;51.95;23.13;70;1137;20.10;53.68;19.01;79;681;12.69;54.48;21.25;85;362;6.79;56.09;20.922;
73;-3267;-52.74;55.01;15.44;62;-2701;-47.16898584;54.399092;22.677;47;1647;-28.37775561;52.01257;25.322;39;-1095;-17.85883959;51.544645;22.821;31;-635;-11.47;51.07;27.748;25;-310;-5.433189;50.85312;11.993;;;;;;40;2760;58.44;50.64;19.11;59;1692;33.55;51.95;23.14;70;1142;20.20;53.68;19.00;79;680;12.75;54.48;21.33;85;364;6.78;56.09;20.919;
73;-3271;-52.74;55.01;15.41;62;-2700;-47.14774436;54.403451;22.636;48;1649;-28.54968193;52.01459;25.319;39;-1097;-17.85895631;51.546027;22.835;31;-639;-11.57;51.07;27.736;25;-312;-5.539636;50.854183;12.011;;;;;;40;2758;58.34;50.64;19.09;59;1690;33.51;51.94;23.13;70;1138;20.13;53.68;18.99;79;681;12.73;54.48;21.39;85;364;6.71;56.09;20.903;
73;-3276;-52.74;55.02;15.41;62;-2693;-47.02348776;54.40579;22.545;48;1650;-28.54898157;52.015866;25.314;39;-1097;-18.03306593;51.546452;22.826;31;-643;-11.60;51.07;27.656;25;-312;-5.488397;50.85397;11.989;;;;;;40;2758;58.36;50.64;19.09;59;1688;33.47;51.94;23.13;70;1139;20.14;53.68;18.99;79;681;12.75;54.48;21.31;85;362;6.73;56.08;20.886;
73;-3271;-52.88;55.02;15.43;62;-2696;-47.07274413;54.409405;22.484;48;1650;-28.37555158;52.01661;25.326;39;-1095;-18.03275168;51.547303;22.804;31;-639;-11.47;51.07;27.663;25;-313;-5.514656;50.854396;11.945;;;;;;40;2757;58.51;50.63;19.09;59;1689;33.50;51.94;23.10;70;1139;20.15;53.67;18.99;79;682;12.75;54.48;21.26;85;361;6.68;56.08;20.883;
73;-3271;-52.74;55.03;15.44;62;-2700;-47.13853127;54.414084;22.507;48;1644;-28.37485553;52.017886;25.327;39;-1094;-17.85817843;51.548153;22.804;31;-637;-11.50;51.07;27.611;25;-313;-5.575259;50.854927;11.953;;;;;;40;2757;58.41;50.63;19.07;59;1689;33.50;51.93;23.08;70;1136;20.09;53.67;18.99;79;682;12.77;54.47;21.32;85;360;6.71;56.08;20.901;
73;-3275;-52.74;55.03;15.45;62;-2699;-47.08284374;54.417911;22.491;48;1647;-28.37381151;52.0198;25.339;39;-1097;-17.85802257;51.548791;22.813;31;-638;-11.59;51.08;27.646;25;-314;-5.564472;50.854927;11.925;;;;;;40;2757;58.40;50.63;19.08;59;1691;33.54;51.93;23.11;70;1136;20.09;53.67;18.98;79;684;12.77;54.47;21.34;85;360;6.75;56.08;20.907;
73;-3271;-52.88;55.04;15.45;63;-2699;-47.1141683;54.422058;22.453;48;1645;-28.37375369;52.019906;25.325;40;-1097;-17.85775036;51.549748;22.841;31;-641;-11.50;51.08;27.673;25;-316;-5.622945;50.855884;11.909;;;;;;40;2759;58.39;50.62;19.06;59;1692;33.56;51.93;23.10;70;1134;20.05;53.67;18.96;79;682;12.81;54.47;21.29;85;360;6.74;56.08;20.913;
74;-3271;-52.88;55.04;15.43;63;-2701;-47.19849864;54.42546;22.41;48;1649;-28.37230399;52.022564;25.319;40;-1097;-18.03204494;51.550811;22.853;31;-639;-11.48;51.08;27.648;25;-316;-5.523031;50.856309;11.966;;;;;;40;2759;58.23;50.62;19.05;59;1690;33.52;51.93;23.10;70;1136;20.09;53.66;18.99;79;682;12.77;54.47;21.34;85;361;6.70;56.08;20.91;
74;-3272;-52.88;55.05;15.45;63;-2696;-47.05646835;54.428224;22.344;48;1650;-28.54466386;52.023734;25.309;40;-1097;-17.85693344;51.551556;22.849;31;-636;-11.54;51.08;27.652;25;-315;-5.531829;50.856309;11.958;;;;;;40;2757;58.50;50.62;19.06;59;1690;33.53;51.92;23.11;70;1139;20.15;53.66;19.01;79;683;12.77;54.47;21.40;85;362;6.72;56.08;20.916;
74;-3275;-52.88;55.05;15.45;63;-2695;-47.03487915;54.433009;22.312;48;1648;-28.37120181;52.024585;25.301;40;-1099;-18.03137776;51.551662;22.824;31;-639;-11.55;51.08;27.64;25;-316;-5.511251;50.856203;11.977;;;;;;40;2759;58.41;50.62;19.06;59;1686;33.45;51.92;23.10;70;1139;20.15;53.66;19.00;79;683;12.79;54.47;21.45;85;362;6.77;56.08;20.93;
74;-3272;-52.88;55.06;15.43;63;-2696;-47.05003431;54.435667;22.281;48;1645;-28.37027421;52.026286;25.3;40;-1098;-17.85646665;51.552831;22.805;31;-641;-11.61;51.08;27.63;25;-315;-5.513096;50.856522;11.956;;;;;;40;2759;58.52;50.61;19.05;59;1688;33.49;51.92;23.10;70;1140;20.17;53.66;19.00;79;681;12.79;54.47;21.45;85;361;6.74;56.08;20.945;
74;-3272;-52.88;55.06;15.41;63;-2700;-47.11459649;54.441727;22.242;48;1644;-28.36981071;52.027136;25.3;40;-1097;-18.03074975;51.55315;22.805;31;-640;-11.46;51.08;27.601;25;-314;-5.554537;50.856309;11.99;;;;;;40;2761;58.39;50.61;19.05;59;1688;33.49;51.91;23.11;70;1142;20.21;53.65;18.99;79;679;12.75;54.47;21.46;85;361;6.76;56.08;20.92;
74;-3273;-52.74;55.07;15.47;63;-2700;-47.05912216;54.445342;22.182;48;1644;-28.36923053;52.0282;25.298;40;-1098;-18.03051422;51.553788;22.8;31;-638;-11.57;51.08;27.553;25;-313;-5.49592;50.856097;11.958;;;;;;40;2761;58.57;50.61;19.07;59;1689;33.51;51.91;23.15;70;1139;20.15;53.65;18.99;79;679;12.72;54.46;21.39;85;361;6.76;56.08;20.911;
74;-3273;-52.88;55.07;15.49;63;-2702;-47.14341901;54.448745;22.109;48;1646;-28.36795521;52.030539;25.299;40;-1094;-18.03016092;51.554426;22.798;31;-637;-11.58;51.08;27.635;25;-311;-5.466683;50.856522;11.971;;;;;;40;2762;58.32;50.61;19.08;59;1692;33.57;51.91;23.15;70;1135;20.08;53.65;18.99;79;680;12.72;54.46;21.34;85;360;6.70;56.08;20.925;
74;-3273;-52.74;55.08;15.49;63;-2700;-47.10567231;54.452041;22.034;48;1645;-28.54028932;52.031708;25.312;40;-1095;-18.02976851;51.555277;22.797;31;-639;-11.61;51.08;27.563;25;-311;-5.435317;50.856841;11.988;;;;;;40;2761;58.27;50.60;19.07;59;1692;33.58;51.90;23.15;70;1136;20.10;53.65;18.97;79;680;12.74;54.46;21.25;85;362;6.74;56.08;20.955;
74;-3273;-52.74;55.08;15.50;63;-2698;-47.06682731;54.456613;21.991;48;1650;-28.36604272;52.034047;25.31;40;-1093;-18.20407601;51.556765;22.787;31;-642;-11.50;51.08;27.494;25;-312;-5.567879;50.857692;12;;;;;;40;2759;58.24;50.60;19.05;59;1689;33.52;51.90;23.15;70;1134;20.06;53.64;18.97;79;681;12.74;54.46;21.28;85;363;6.70;56.08;20.952;
74;-3275;-52.88;55.09;15.50;63;-2697;-47.04745391;54.458845;21.991;48;1651;-28.36581049;52.034473;25.295;40;-1098;-18.02945438;51.557829;22.799;31;-640;-11.42;51.08;27.465;25;-313;-5.52076;50.857373;11.976;;;;;;39;2757;58.41;50.60;19.05;59;1689;33.52;51.90;23.14;70;1138;20.14;53.64;18.96;79;683;12.75;54.46;21.27;85;361;6.78;56.07;20.953;
74;-3274;-52.74;55.09;15.47;63;-2694;-46.99145098;54.463098;21.943;48;1648;-28.36470936;52.036493;25.293;40;-1098;-18.02902287;51.557403;22.811;31;-636;-11.39;51.08;27.498;25;-315;-5.505289;50.857585;12.001;;;;;;39;2756;58.34;50.60;19.02;59;1688;33.50;51.90;23.13;70;1136;20.10;53.64;18.97;79;681;12.79;54.46;21.27;85;361;6.74;56.07;20.954;
74;-3271;-52.45;55.10;15.45;63;-2696;-47.02211422;54.467989;21.914;48;1647;-28.36395606;52.037875;25.294;40;-1099;-18.02890512;51.558998;22.819;31;-636;-11.51;51.08;27.534;25;-315;-5.559221;50.85833;11.982;;;;;;39;2765;58.46;50.59;19.03;58;1687;33.48;51.89;23.12;70;1141;20.20;53.64;18.99;79;680;12.76;54.46;21.26;85;364;6.75;56.07;20.955;
74;-3273;-52.88;55.10;15.44;63;-2699;-47.05414972;54.471285;21.837;48;1642;-28.36366663;52.038406;25.296;40;-1097;-17.85409468;51.559317;22.827;31;-637;-11.47;51.08;27.643;25;-316;-5.521469;50.858861;11.986;;;;;;39;2757;58.52;50.59;19.01;58;1687;33.49;51.89;23.10;70;1137;20.12;53.63;18.97;79;679;12.74;54.45;21.27;85;362;6.79;56.07;20.955;
74;-3273;-52.59;55.11;15.46;63;-2702;-47.11986459;54.475963;21.78;48;1644;-28.36250736;52.040533;25.302;40;-1097;-18.02843414;51.56038;22.812;31;-639;-11.60;51.08;27.648;25;-316;-5.534809;50.858436;11.956;;;;;;39;2760;58.58;50.59;19.02;58;1688;33.51;51.89;23.10;70;1136;20.10;53.63;18.96;79;680;12.72;54.45;21.32;85;364;6.76;56.07;20.967;
74;-3271;-52.59;55.12;15.51;63;-2698;-47.04735406;54.479153;21.774;48;1647;-28.36181194;52.041809;25.313;40;-1097;-18.02812005;51.561656;22.8;31;-639;-11.58;51.08;27.595;25;-314;-5.53552;50.859286;11.928;;;;;;39;2760;58.48;50.58;19.04;58;1690;33.55;51.88;23.10;70;1137;20.12;53.63;18.96;79;682;12.74;54.45;21.24;85;363;6.76;56.07;20.953;
74;-3267;-52.59;55.12;15.51;63;-2701;-47.09764556;54.481492;21.717;48;1648;-28.36094272;52.043404;25.333;40;-1098;-18.02757087;51.561656;22.811;31;-642;-11.56;51.08;27.598;25;-315;-5.482437;50.859286;11.974;;;;;;39;2760;58.51;50.58;19.03;58;1692;33.59;51.88;23.10;69;1140;20.18;53.63;18.96;79;683;12.78;54.45;21.27;85;362;6.73;56.07;20.945;
74;-3273;-52.74;55.12;15.49;63;-2697;-47.02459305;54.48532;21.7;48;1650;-28.35984197;52.045424;25.337;40;-1099;-18.0271782;51.562188;22.839;31;-640;-11.57;51.08;27.582;25;-313;-5.569156;50.859074;11.995;;;;;;39;2760;58.58;50.58;19.02;58;1692;33.59;51.88;23.11;69;1138;20.15;53.63;18.97;79;681;12.79;54.45;21.28;85;361;6.71;56.07;20.962;
74;-3276;-52.74;55.13;15.48;63;-2698;-47.03771498;54.490317;21.707;48;1650;-28.35891512;52.047125;25.336;40;-1099;-18.02733541;51.563145;22.831;31;-642;-11.60;51.08;27.555;25;-312;-5.451355;50.858755;11.965;;;;;;39;2755;58.59;50.58;19.04;58;1692;33.60;51.87;23.10;69;1135;20.09;53.62;18.96;78;679;12.76;54.45;21.33;85;361;6.80;56.07;20.965;
74;-3273;-52.59;55.14;15.47;63;-2695;-46.9818374;54.494463;21.722;48;1648;-28.53125262;52.048188;25.325;40;-1097;-18.0267468;51.563676;22.812;31;-641;-11.51;51.08;27.543;25;-311;-5.417577;50.85918;11.93;;;;;;39;2757;58.46;50.58;19.01;58;1691;33.58;51.87;23.09;69;1139;20.17;53.62;18.97;78;677;12.72;54.45;21.37;85;363;6.71;56.07;20.956;
74;-3275;-52.59;55.14;15.47;63;-2697;-47.03119935;54.497866;21.669;48;1648;-28.35804608;52.04872;25.324;40;-1096;-18.02662908;51.564102;22.835;31;-641;-11.55;51.08;27.555;25;-311;-5.480592;50.859605;11.894;;;;;;39;2755;58.55;50.57;19.01;58;1694;33.64;51.87;23.09;69;1140;20.19;53.62;18.99;78;678;12.68;54.45;21.36;85;361;6.74;56.07;20.956;
74;-3276;-52.59;55.15;15.47;63;-2699;-47.04569442;54.501268;21.651;48;1645;-28.35706159;52.050527;25.332;40;-1097;-18.02623681;51.565271;22.826;31;-642;-11.54;51.08;27.528;25;-311;-5.546305;50.860031;11.899;;;;;;39;2758;58.36;50.57;19.01;58;1694;33.64;51.87;23.10;69;1137;20.13;53.62;18.97;78;678;12.70;54.45;21.47;85;361;6.67;56.07;20.956;
74;-3275;-52.74;55.15;15.50;63;-2719;-47.39014949;54.506053;21.616;48;1646;-28.35682951;52.050953;25.298;40;-1096;-18.02576597;51.565484;22.791;31;-641;-11.51;51.08;27.492;25;-313;-5.470089;50.860562;11.911;;;;;;39;2755;58.34;50.57;19.02;58;1690;33.56;51.86;23.11;69;1137;20.13;53.61;18.97;78;679;12.70;54.44;21.54;85;361;6.66;56.07;20.935;
75;-3265;-52.59;55.16;15.49;63;-2699;-47.03908753;54.508923;21.606;48;1645;-28.18288622;52.052866;25.288;40;-1095;-18.02576597;51.566441;22.781;31;-640;-11.52;51.08;27.469;25;-313;-5.520192;50.860881;11.945;;;;;;39;2758;58.40;50.56;19.02;58;1691;33.58;51.86;23.11;69;1138;20.15;53.61;18.97;78;681;12.72;54.44;21.57;85;363;6.68;56.07;20.93;
75;-3275;-52.59;55.16;15.45;63;-2699;-47.03495862;54.513708;21.592;48;1645;-28.35474475;52.05478;25.285;40;-1099;-18.02556967;51.567504;22.778;31;-639;-11.47;51.08;27.482;25;-314;-5.504577;50.861307;12.017;;;;;;39;2760;58.64;50.56;19.02;58;1692;33.61;51.86;23.13;69;1139;20.17;53.61;18.98;78;682;12.76;54.44;21.55;85;361;6.75;56.06;20.914;
75;-3277;-52.45;55.17;15.41;63;-2697;-46.97947146;54.517429;21.624;48;1645;-28.52682354;52.056269;25.296;40;-1097;-18.02521656;51.567823;22.774;31;-638;-11.47;51.08;27.486;25;-315;-5.52232;50.861413;11.998;;;;;;39;2759;58.71;50.56;19.03;58;1690;33.57;51.85;23.13;69;1136;20.12;53.61;18.97;78;682;12.78;54.44;21.53;85;361;6.73;56.06;20.914;
75;-3272;-52.74;55.17;15.40;63;-2697;-46.99359738;54.521257;21.698;48;1647;-28.35283349;52.058289;25.284;40;-1096;-18.02502064;51.568142;22.778;31;-636;-11.47;51.08;27.446;25;-315;-5.494075;50.860669;12.005;;;;;;39;2760;58.51;50.56;19.01;58;1687;33.51;51.85;23.12;69;1137;20.14;53.60;18.97;78;681;12.78;54.44;21.48;85;362;6.80;56.06;20.921;
75;-3270;-52.59;55.18;15.44;63;-2696;-46.97287582;54.525084;21.749;48;1647;-28.52542566;52.05882;25.275;40;-1096;-18.02486346;51.569949;22.774;31;-636;-11.50;51.08;27.423;25;-313;-5.468244;50.861626;11.983;;;;;;39;2759;58.56;50.55;19.01;58;1687;33.51;51.85;23.11;69;1140;20.19;53.60;18.96;78;681;12.76;54.44;21.50;85;364;6.75;56.06;20.925;
75;-3274;-52.59;55.18;15.46;64;-2699;-47.02156473;54.529236;21.787;48;1649;-28.52414353;52.06116;25.28;40;-1092;-18.02443216;51.569949;22.777;31;-638;-11.53;51.09;27.425;25;-311;-5.434467;50.860988;11.98;;;;;;39;2761;58.60;50.55;19.00;58;1688;33.53;51.85;23.12;69;1136;20.12;53.60;18.96;78;680;12.76;54.44;21.53;85;363;6.80;56.06;20.943;
75;-3271;-52.59;55.19;15.47;64;-2697;-46.98351494;54.532957;21.821;48;1651;-28.35069106;52.062223;25.299;40;-1094;-18.02435358;51.570162;22.776;31;-637;-11.53;51.09;27.463;25;-310;-5.476617;50.861307;11.959;;;;;;39;2758;58.37;50.55;18.99;58;1693;33.64;51.84;23.13;69;1136;20.12;53.60;18.97;78;681;12.74;54.43;21.55;85;365;6.80;56.06;20.944;
75;-3271;-52.59;55.19;15.45;64;-2696;-46.96371307;54.535722;21.848;48;1650;-28.52309544;52.063073;25.312;40;-1093;-18.02400051;51.571863;22.778;31;-639;-11.60;51.09;27.442;25;-312;-5.438724;50.861732;11.955;;;;;;39;2755;58.69;50.55;19.03;58;1691;33.60;51.84;23.13;69;1139;20.18;53.59;19.00;78;681;12.76;54.43;21.53;85;365;6.79;56.06;20.937;
75;-3267;-52.59;55.20;15.45;64;-2701;-47.04705151;54.540081;21.917;48;1650;-28.34872263;52.065838;25.319;40;-1094;-18.02360836;51.572182;22.772;31;-642;-11.53;51.09;27.44;25;-311;-5.478747;50.861732;12.037;;;;;;38;2755;58.54;50.55;19.00;58;1692;33.62;51.84;23.11;69;1139;20.18;53.59;18.99;78;679;12.76;54.43;21.56;85;364;6.69;56.06;20.939;
75;-3276;-52.59;55.20;15.44;64;-2702;-47.06024966;54.544972;21.977;48;1651;-28.34889632;52.065519;25.32;40;-1095;-18.02349068;51.572182;22.779;31;-641;-11.43;51.09;27.429;25;-313;-5.458877;50.862476;12.063;;;;;;38;2757;58.42;50.54;18.97;58;1689;33.56;51.83;23.12;69;1139;20.18;53.59;18.97;78;679;12.72;54.43;21.49;85;363;6.75;56.06;20.933;
75;-3273;-52.59;55.21;15.45;64;-2704;-47.09233002;54.548161;22.019;48;1651;-28.3477965;52.067539;25.323;40;-1096;-18.023373;51.573352;22.778;31;-639;-11.50;51.09;27.433;25;-313;-5.457175;50.862476;12.022;;;;;;38;2758;58.69;50.54;18.98;58;1688;33.54;51.83;23.13;69;1135;20.10;53.59;18.96;78;678;12.72;54.43;21.48;85;365;6.73;56.06;20.933;
